LSAT,GPA,Race,resident,college,Year,Gender,admit,Black,Hispanic,Asian,White,MissingRace,URM
147,3.38,Black,0,Houston,2006,0,0,1,0,0,0,0,1
158,2.62,Black,1,Houston,2006,1,0,1,0,0,0,0,1
159,3.59,White,1,Houston,2006,1,0,0,0,0,1,0,0
160,2.55,White,1,Houston,2006,1,0,0,0,0,1,0,0
148,3.1,Black,1,Houston,2006,0,0,1,0,0,0,0,1
161,2.96,White,1,Houston,2006,1,0,0,0,0,1,0,0
155,3.6,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
160,3.08,White,1,Houston,2006,1,0,0,0,0,1,0,0
151,3.36,Black,0,Houston,2006,1,0,1,0,0,0,0,1
154,3.79,White,0,Houston,2006,1,0,0,0,0,1,0,0
164,2.69,White,0,Houston,2006,1,0,0,0,0,1,0,0
139,3.56,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
152,3.86,White,1,Houston,2006,0,0,0,0,0,1,0,0
154,3.45,White,1,Houston,2006,1,0,0,0,0,1,0,0
168,2.72,White,0,Houston,2006,1,0,0,0,0,1,0,0
146,3.35,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
161,3.15,White,1,Houston,2006,1,0,0,0,0,1,0,0
168,2.86,White,1,Houston,2006,1,0,0,0,0,1,0,0
144,3.72,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
158,2.96,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
155,3.7,White,1,Houston,2006,1,0,0,0,0,1,0,0
155,3.82,White,1,Houston,2006,1,0,0,0,0,1,0,0
158,3.69,White,1,Houston,2006,0,0,0,0,0,1,0,0
154,3.95,White,1,Houston,2006,1,0,0,0,0,1,0,0
150,3.88,Black,1,Houston,2006,0,0,1,0,0,0,0,1
158,3.35,White,1,Houston,2006,0,0,0,0,0,1,0,0
156,3.35,Hispanic,0,Houston,2006,0,0,0,1,0,0,0,1
167,3.28,White,1,Houston,2006,0,0,0,0,0,1,0,0
140,3.78,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
149,3.21,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
157,3.65,White,0,Houston,2006,1,0,0,0,0,1,0,0
153,3.81,White,0,Houston,2006,0,0,0,0,0,1,0,0
163,3.16,White,1,Houston,2006,0,0,0,0,0,1,0,0
162,3.12,White,0,Houston,2006,0,0,0,0,0,1,0,0
163,3.36,White,1,Houston,2006,0,0,0,0,0,1,0,0
150,3.76,Black,0,Houston,2006,0,0,1,0,0,0,0,1
157,3.76,White,0,Houston,2006,1,0,0,0,0,1,0,0
165,2.5,Asian,1,Houston,2006,1,0,0,0,1,0,0,0
153,3.1,Black,0,Houston,2006,1,0,1,0,0,0,0,1
149,3.33,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
153,3.42,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
151,3.47,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
145,3.54,Black,0,Houston,2006,1,0,1,0,0,0,0,1
149,2.43,Asian,1,Houston,2006,1,0,0,0,1,0,0,0
164,2.81,White,0,Houston,2006,1,0,0,0,0,1,0,0
147,3.69,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
151,3.06,Black,1,Houston,2006,0,0,1,0,0,0,0,1
156,2.91,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
155,2.94,White,0,Houston,2006,1,0,0,0,0,1,0,0
154,3.74,Hispanic,0,Houston,2006,0,0,0,1,0,0,0,1
153,3.84,Hispanic,0,Houston,2006,0,0,0,1,0,0,0,1
148,2.99,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
143,3.79,Black,1,Houston,2006,0,0,1,0,0,0,0,1
147,3.32,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
155,3.52,White,1,Houston,2006,1,0,0,0,0,1,0,0
151,3.6,Black,1,Houston,2006,0,0,1,0,0,0,0,1
156,3.61,Hispanic,0,Houston,2006,1,0,0,1,0,0,0,1
154,3.67,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
150,3.56,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
151,3.05,White,1,Houston,2006,0,0,0,0,0,1,0,0
159,3.3,White,1,Houston,2006,0,0,0,0,0,1,0,0
152,3.2,White,1,Houston,2006,0,0,0,0,0,1,0,0
160,3.11,White,0,Houston,2006,1,0,0,0,0,1,0,0
157,3.4,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
151,3.28,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
157,3.61,White,1,Houston,2006,1,0,0,0,0,1,0,0
157,3.19,White,0,Houston,2006,0,0,0,0,0,1,0,0
166,2.19,White,0,Houston,2006,0,0,0,0,0,1,0,0
157,3.53,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
160,2.97,White,0,Houston,2006,0,0,0,0,0,1,0,0
152,3.49,Black,1,Houston,2006,1,0,1,0,0,0,0,1
152,3.43,Hispanic,0,Houston,2006,0,0,0,1,0,0,0,1
140,3.08,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
154,3.26,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
144,3.69,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
159,3.19,White,1,Houston,2006,0,0,0,0,0,1,0,0
157,3.67,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
162,3.3,White,0,Houston,2006,0,0,0,0,0,1,0,0
160,3.21,White,0,Houston,2006,1,0,0,0,0,1,0,0
160,3.49,White,0,Houston,2006,1,0,0,0,0,1,0,0
152,3.68,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
149,3.64,White,1,Houston,2006,1,0,0,0,0,1,0,0
156,3.53,Hispanic,0,Houston,2006,1,0,0,1,0,0,0,1
157,3.46,White,0,Houston,2006,1,0,0,0,0,1,0,0
152,3.81,Hispanic,0,Houston,2006,0,0,0,1,0,0,0,1
168,2.5,White,1,Houston,2006,1,0,0,0,0,1,0,0
151,3.76,White,0,Houston,2006,0,0,0,0,0,1,0,0
148,3.57,Black,0,Houston,2006,1,0,1,0,0,0,0,1
155,3.32,Black,1,Houston,2006,1,0,1,0,0,0,0,1
154,4,White,1,Houston,2006,0,0,0,0,0,1,0,0
156,2.73,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
156,3.24,White,0,Houston,2006,0,0,0,0,0,1,0,0
163,2.31,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
153,3.82,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
151,3.77,White,1,Houston,2006,1,0,0,0,0,1,0,0
150,2.07,White,1,Houston,2006,1,0,0,0,0,1,0,0
162,3.25,White,1,Houston,2006,1,0,0,0,0,1,0,0
159,3.79,White,1,Houston,2006,1,0,0,0,0,1,0,0
146,3.51,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
160,3,White,0,Houston,2006,1,0,0,0,0,1,0,0
157,3.25,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
154,3.46,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
154,3.63,White,0,Houston,2006,0,0,0,0,0,1,0,0
149,3.23,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
154,3.48,Hispanic,0,Houston,2006,1,0,0,1,0,0,0,1
149,3.66,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
161,2.45,White,1,Houston,2006,0,0,0,0,0,1,0,0
147,3.54,White,0,Houston,2006,1,0,0,0,0,1,0,0
158,3.47,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
157,3.39,Hispanic,0,Houston,2006,0,0,0,1,0,0,0,1
161,3.32,White,1,Houston,2006,0,0,0,0,0,1,0,0
154,2.39,White,1,Houston,2006,1,0,0,0,0,1,0,0
156,3.5,White,1,Houston,2006,1,0,0,0,0,1,0,0
151,2.88,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
160,3.42,White,1,Houston,2006,0,0,0,0,0,1,0,0
153,3.48,Asian,1,Houston,2006,1,0,0,0,1,0,0,0
159,3.33,White,0,Houston,2006,1,0,0,0,0,1,0,0
157,3.6,Asian,1,Houston,2006,0,0,0,0,1,0,0,0
161,2.95,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
153,3.63,Black,1,Houston,2006,0,0,1,0,0,0,0,1
160,3.14,White,1,Houston,2006,1,0,0,0,0,1,0,0
156,3.89,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
144,2.26,White,1,Houston,2006,0,0,0,0,0,1,0,0
151,3.26,Black,1,Houston,2006,0,0,1,0,0,0,0,1
159,3.46,White,1,Houston,2006,0,0,0,0,0,1,0,0
161,3.15,White,1,Houston,2006,1,0,0,0,0,1,0,0
155,3.83,White,1,Houston,2006,1,0,0,0,0,1,0,0
167,2.85,White,0,Houston,2006,1,0,0,0,0,1,0,0
151,3.07,White,1,Houston,2006,1,0,0,0,0,1,0,0
154,3.64,White,0,Houston,2006,1,0,0,0,0,1,0,0
165,2.79,White,1,Houston,2006,0,0,0,0,0,1,0,0
163,3.16,White,1,Houston,2006,1,0,0,0,0,1,0,0
154,3.52,White,1,Houston,2006,1,0,0,0,0,1,0,0
161,3.52,White,1,Houston,2006,1,0,0,0,0,1,0,0
156,3.76,White,0,Houston,2006,0,0,0,0,0,1,0,0
158,3.03,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
160,2.88,White,0,Houston,2006,1,0,0,0,0,1,0,0
160,3.9,White,0,Houston,2006,1,0,0,0,0,1,0,0
155,2.73,White,1,Houston,2006,0,0,0,0,0,1,0,0
157,3.59,White,1,Houston,2006,1,0,0,0,0,1,0,0
157,3.12,White,1,Houston,2006,1,0,0,0,0,1,0,0
152,3.09,Black,0,Houston,2006,0,0,1,0,0,0,0,1
159,3.04,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
159,3.62, ,1,Houston,2006,0,0,0,0,0,0,1,0
146,3.78,White,1,Houston,2006,0,0,0,0,0,1,0,0
148,3.97,White,1,Houston,2006,0,0,0,0,0,1,0,0
150,3.6,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
161,3.03,White,1,Houston,2006,1,0,0,0,0,1,0,0
162,2.58,White,0,Houston,2006,1,0,0,0,0,1,0,0
156,3.36,White,1,Houston,2006,0,0,0,0,0,1,0,0
154,3.94,White,1,Houston,2006,0,0,0,0,0,1,0,0
143,3.71,Black,0,Houston,2006,1,0,1,0,0,0,0,1
151,3.03,Black,0,Houston,2006,0,0,1,0,0,0,0,1
150,3.12,Black,0,Houston,2006,1,0,1,0,0,0,0,1
163,3.13,White,1,Houston,2006,1,0,0,0,0,1,0,0
153,3.37,White,0,Houston,2006,0,0,0,0,0,1,0,0
156,3.78,Asian,1,Houston,2006,0,0,0,0,1,0,0,0
159,2.62,White,1,Houston,2006,1,0,0,0,0,1,0,0
157,3.7,White,1,Houston,2006,0,0,0,0,0,1,0,0
156,3.48,White,1,Houston,2006,1,0,0,0,0,1,0,0
157,3.65,Asian,1,Houston,2006,1,0,0,0,1,0,0,0
157,3.71,White,0,Houston,2006,0,0,0,0,0,1,0,0
161,3.25,White,1,Houston,2006,1,0,0,0,0,1,0,0
150,3.44,White,1,Houston,2006,0,0,0,0,0,1,0,0
157,3.61,White,1,Houston,2006,0,0,0,0,0,1,0,0
156,3.33,White,1,Houston,2006,1,0,0,0,0,1,0,0
147,3.91,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
162,3.16,White,0,Houston,2006,1,0,0,0,0,1,0,0
152,3.04,White,1,Houston,2006,1,0,0,0,0,1,0,0
161,3.27,White,1,Houston,2006,1,0,0,0,0,1,0,0
149,3.57,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
155,3.53,White,1,Houston,2006,1,0,0,0,0,1,0,0
151,3.31,Black,0,Houston,2006,0,0,1,0,0,0,0,1
176,2.68,Asian,1,Houston,2006,1,0,0,0,1,0,0,0
159,3.62,Asian,1,Houston,2006,0,0,0,0,1,0,0,0
158,3.4,Asian,0,Houston,2006,1,0,0,0,1,0,0,0
155,2.7,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
152,3.18,Black,1,Houston,2006,1,0,1,0,0,0,0,1
155,3.06,Asian,1,Houston,2006,0,0,0,0,1,0,0,0
152,3.87,White,1,Houston,2006,1,0,0,0,0,1,0,0
161,3.25,White,1,Houston,2006,1,0,0,0,0,1,0,0
163,2.74,Hispanic,0,Houston,2006,1,0,0,1,0,0,0,1
156,3.07,Asian,0,Houston,2006,0,0,0,0,1,0,0,0
148,3.46,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
156,3.34,White,1,Houston,2006,1,0,0,0,0,1,0,0
160,3.07,White,0,Houston,2006,1,0,0,0,0,1,0,0
142,3.34,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
152,3.93,White,1,Houston,2006,0,0,0,0,0,1,0,0
154,3.94,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
167,2.56,White,0,Houston,2006,1,0,0,0,0,1,0,0
151,3.73,White,1,Houston,2006,1,0,0,0,0,1,0,0
159,3.38,White,1,Houston,2006,0,0,0,0,0,1,0,0
163,3.23,White,1,Houston,2006,0,0,0,0,0,1,0,0
149,3.77,Black,1,Houston,2006,0,0,1,0,0,0,0,1
166,3.62,Asian,1,Houston,2006,1,0,0,0,1,0,0,0
151,3.48,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
153,3.93,White,0,Houston,2006,0,0,0,0,0,1,0,0
159,3.43,White,1,Houston,2006,0,0,0,0,0,1,0,0
156,2.97,White,0,Houston,2006,1,0,0,0,0,1,0,0
159,3.24,White,0,Houston,2006,0,0,0,0,0,1,0,0
158,3.66,White,0,Houston,2006,1,0,0,0,0,1,0,0
154,3.44,White,1,Houston,2006,0,0,0,0,0,1,0,0
154,3.87,Asian,1,Houston,2006,1,0,0,0,1,0,0,0
151,3.78,White,1,Houston,2006,1,0,0,0,0,1,0,0
148,3.89,White,0,Houston,2006,1,0,0,0,0,1,0,0
162,3.63,White,0,Houston,2006,0,0,0,0,0,1,0,0
163,3.06,White,1,Houston,2006,1,0,0,0,0,1,0,0
159,3.39,White,0,Houston,2006,0,0,0,0,0,1,0,0
144,3.95,Asian,1,Houston,2006,0,0,0,0,1,0,0,0
161,3.31,White,1,Houston,2006,0,0,0,0,0,1,0,0
156,3.67,White,0,Houston,2006,0,0,0,0,0,1,0,0
150,3.23,Hispanic,1,Houston,2006,1,0,0,1,0,0,0,1
161,3.16,White,1,Houston,2006,1,0,0,0,0,1,0,0
157,3.47,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
161,2.99,White,0,Houston,2006,1,0,0,0,0,1,0,0
152,3.67,White,1,Houston,2006,0,0,0,0,0,1,0,0
161,3.11,White,1,Houston,2006,1,0,0,0,0,1,0,0
155,3.89,White,0,Houston,2006,1,0,0,0,0,1,0,0
153,3.49,Black,0,Houston,2006,0,0,1,0,0,0,0,1
160,3.49,White,1,Houston,2006,0,0,0,0,0,1,0,0
156,3.67,Hispanic,1,Houston,2006,0,0,0,1,0,0,0,1
148,2.45,White,1,Houston,2006,1,0,0,0,0,1,0,0
162,2.94,White,1,Houston,2006,1,0,0,0,0,1,0,0
160,3.54,White,1,Houston,2006,0,0,0,0,0,1,0,0
160,3.54,White,1,Houston,2007,1,1,0,0,0,1,0,0
153,3.35,White,1,Houston,2007,0,1,0,0,0,1,0,0
166,3.62,White,1,Houston,2007,0,1,0,0,0,1,0,0
163,2.68,Hispanic,1,Houston,2007,0,1,0,1,0,0,0,1
161,3.4,Hispanic,0,Houston,2007,1,1,0,1,0,0,0,1
161,3.22,White,1,Houston,2007,0,1,0,0,0,1,0,0
165,3.35,White,1,Houston,2007,1,1,0,0,0,1,0,0
166,3.47,White,1,Houston,2007,0,1,0,0,0,1,0,0
155,3.85,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,3.17,Asian,0,Houston,2007,0,1,0,0,1,0,0,0
165,3.49,Asian,1,Houston,2007,1,1,0,0,1,0,0,0
158,3.68,White,1,Houston,2007,0,1,0,0,0,1,0,0
160,3.6,Asian,1,Houston,2007,0,1,0,0,1,0,0,0
165,3.41,White,1,Houston,2007,0,1,0,0,0,1,0,0
166,3.52,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,3.32,White,1,Houston,2007,1,1,0,0,0,1,0,0
150,3.26,Black,1,Houston,2007,1,1,1,0,0,0,0,1
164,3.05,Hispanic,1,Houston,2007,1,1,0,1,0,0,0,1
168,3.27,White,1,Houston,2007,0,1,0,0,0,1,0,0
161,3.39,White,0,Houston,2007,1,1,0,0,0,1,0,0
159,3.75,White,1,Houston,2007,0,1,0,0,0,1,0,0
159,3.78,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,2.92,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,3.72,White,1,Houston,2007,0,1,0,0,0,1,0,0
161,3.73,White,0,Houston,2007,0,1,0,0,0,1,0,0
169,3,White,0,Houston,2007,1,1,0,0,0,1,0,0
159,3.46,White,1,Houston,2007,1,1,0,0,0,1,0,0
160,3.14,White,1,Houston,2007,0,1,0,0,0,1,0,0
166,3.17,Black,0,Houston,2007,0,1,1,0,0,0,0,1
160,3.35,Asian,0,Houston,2007,0,1,0,0,1,0,0,0
160,3.42,Hispanic,1,Houston,2007,0,1,0,1,0,0,0,1
163,4.04,White,1,Houston,2007,0,1,0,0,0,1,0,0
158,2.92,Black,1,Houston,2007,1,1,1,0,0,0,0,1
162,3.84,White,0,Houston,2007,1,1,0,0,0,1,0,0
160,3.63,White,0,Houston,2007,0,1,0,0,0,1,0,0
169,3.45,White,1,Houston,2007,1,1,0,0,0,1,0,0
159,3.77,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,3.55,Asian,1,Houston,2007,1,1,0,0,1,0,0,0
158,3.78,White,1,Houston,2007,0,1,0,0,0,1,0,0
166,3.29,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.34,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.54,White,1,Houston,2007,1,1,0,0,0,1,0,0
155,3.79,White,1,Houston,2007,0,1,0,0,0,1,0,0
165,3.84,White,1,Houston,2007,0,1,0,0,0,1,0,0
164,2.53,White,1,Houston,2007,1,1,0,0,0,1,0,0
160,3.44, ,1,Houston,2007,1,1,0,0,0,0,1,0
160,3.6,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.6,White,1,Houston,2007,0,1,0,0,0,1,0,0
164,3.19, ,1,Houston,2007,1,1,0,0,0,0,1,0
163,3.31,White,1,Houston,2007,1,1,0,0,0,1,0,0
151,3.23,White,1,Houston,2007,0,1,0,0,0,1,0,0
151,3.43,Hispanic,1,Houston,2007,0,1,0,1,0,0,0,1
147,3.97, ,1,Houston,2007,1,1,0,0,0,0,1,0
156,3.36,Black,0,Houston,2007,1,1,1,0,0,0,0,1
157,3.01,Asian,1,Houston,2007,0,1,0,0,1,0,0,0
146,3.64,White,1,Houston,2007,0,1,0,0,0,1,0,0
161,3.98,White,1,Houston,2007,1,1,0,0,0,1,0,0
154,3.78, ,1,Houston,2007,0,1,0,0,0,0,1,0
161,2.67,Asian,1,Houston,2007,1,1,0,0,1,0,0,0
157,3.22,Black,1,Houston,2007,0,1,1,0,0,0,0,1
152,3.16,Black,1,Houston,2007,0,1,1,0,0,0,0,1
160,2.93, ,1,Houston,2007,1,1,0,0,0,0,1,0
157,3.68,White,1,Houston,2007,0,1,0,0,0,1,0,0
164,3.07,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,3.64,White,1,Houston,2007,0,1,0,0,0,1,0,0
176,3.86,White,1,Houston,2007,1,1,0,0,0,1,0,0
164,3.82,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,2.86,Hispanic,1,Houston,2007,1,1,0,1,0,0,0,1
156,3.45,Hispanic,1,Houston,2007,1,1,0,1,0,0,0,1
161,3.05,White,1,Houston,2007,1,1,0,0,0,1,0,0
158,3.84,White,1,Houston,2007,0,1,0,0,0,1,0,0
159,3.54,White,1,Houston,2007,0,1,0,0,0,1,0,0
164,2.95,White,0,Houston,2007,1,1,0,0,0,1,0,0
156,3.75,White,1,Houston,2007,0,1,0,0,0,1,0,0
155,3.11,Hispanic,1,Houston,2007,0,1,0,1,0,0,0,1
162,3.51,White,1,Houston,2007,1,1,0,0,0,1,0,0
150,2.8,Black,1,Houston,2007,0,1,1,0,0,0,0,1
151,3.79,Hispanic,1,Houston,2007,0,1,0,1,0,0,0,1
150,3.74,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.1,White,1,Houston,2007,1,1,0,0,0,1,0,0
156,2.75,Black,1,Houston,2007,1,1,1,0,0,0,0,1
156,3.48,White,1,Houston,2007,1,1,0,0,0,1,0,0
158,3.65,White,1,Houston,2007,1,1,0,0,0,1,0,0
167,2.51,Hispanic,1,Houston,2007,0,1,0,1,0,0,0,1
151,3.79,Hispanic,1,Houston,2007,0,1,0,1,0,0,0,1
141,3.27, ,1,Houston,2007,1,1,0,0,0,0,1,0
158,3.6,White,1,Houston,2007,0,1,0,0,0,1,0,0
155,3.83,White,1,Houston,2007,0,1,0,0,0,1,0,0
159,3.47,White,0,Houston,2007,1,1,0,0,0,1,0,0
166,3.11,Asian,1,Houston,2007,1,1,0,0,1,0,0,0
162,3.85,White,1,Houston,2007,0,1,0,0,0,1,0,0
155,3.21,Asian,1,Houston,2007,1,1,0,0,1,0,0,0
152,2.95,Black,1,Houston,2007,0,1,1,0,0,0,0,1
154,3.91,Asian,1,Houston,2007,0,1,0,0,1,0,0,0
163,3.18,White,1,Houston,2007,0,1,0,0,0,1,0,0
149,3.53,Asian,0,Houston,2007,0,1,0,0,1,0,0,0
146,3.5,Black,1,Houston,2007,1,1,1,0,0,0,0,1
156,3.36,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,2.94,Black,1,Houston,2007,1,1,1,0,0,0,0,1
158,3.45,White,1,Houston,2007,0,1,0,0,0,1,0,0
158,2.72,White,1,Houston,2007,1,1,0,0,0,1,0,0
155,3.64, ,1,Houston,2007,0,1,0,0,0,0,1,0
170,3.98,White,0,Houston,2007,0,1,0,0,0,1,0,0
164,3.58,White,0,Houston,2007,0,1,0,0,0,1,0,0
159,3.58, ,1,Houston,2007,1,1,0,0,0,0,1,0
165,3.78,White,1,Houston,2007,1,1,0,0,0,1,0,0
164,3.58,White,1,Houston,2007,0,1,0,0,0,1,0,0
166,2.9,White,1,Houston,2007,1,1,0,0,0,1,0,0
159,3.71,White,1,Houston,2007,1,1,0,0,0,1,0,0
155,3.91,White,1,Houston,2007,1,1,0,0,0,1,0,0
164,3.49,White,1,Houston,2007,0,1,0,0,0,1,0,0
167,3.17,White,0,Houston,2007,1,1,0,0,0,1,0,0
162,3.54,White,1,Houston,2007,1,1,0,0,0,1,0,0
157,3.33, ,1,Houston,2007,1,1,0,0,0,0,1,0
166,2.63, ,1,Houston,2007,1,1,0,0,0,0,1,0
163,3.36,White,1,Houston,2007,1,1,0,0,0,1,0,0
157,3.74,White,1,Houston,2007,0,1,0,0,0,1,0,0
162,3.47,White,1,Houston,2007,0,1,0,0,0,1,0,0
157,3.68,White,1,Houston,2007,1,1,0,0,0,1,0,0
167,2.66,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.86,White,1,Houston,2007,0,1,0,0,0,1,0,0
157,3.76,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.47,White,1,Houston,2007,1,1,0,0,0,1,0,0
152,3.94,White,1,Houston,2007,0,1,0,0,0,1,0,0
159,3.83,White,1,Houston,2007,1,1,0,0,0,1,0,0
160,3.2,White,1,Houston,2007,0,1,0,0,0,1,0,0
165,3.39,White,1,Houston,2007,1,1,0,0,0,1,0,0
160,3.56,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,2.89,White,0,Houston,2007,1,1,0,0,0,1,0,0
164,3.64,White,1,Houston,2007,0,1,0,0,0,1,0,0
165,3.75,White,1,Houston,2007,1,1,0,0,0,1,0,0
167,3.14,White,1,Houston,2007,1,1,0,0,0,1,0,0
160,3.59,White,1,Houston,2007,0,1,0,0,0,1,0,0
162,3.97,White,1,Houston,2007,1,1,0,0,0,1,0,0
157,3.48,White,0,Houston,2007,0,1,0,0,0,1,0,0
161,2.69,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.2,White,0,Houston,2007,0,1,0,0,0,1,0,0
157,3.91,White,1,Houston,2007,0,1,0,0,0,1,0,0
145,3.64,Black,1,Houston,2007,0,1,1,0,0,0,0,1
148,3.27,Black,1,Houston,2007,0,1,1,0,0,0,0,1
159,3.97,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.73,White,1,Houston,2007,1,1,0,0,0,1,0,0
159,3.65,White,1,Houston,2007,0,1,0,0,0,1,0,0
161,3.17,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,3.46,White,1,Houston,2007,1,1,0,0,0,1,0,0
162,3.38,White,0,Houston,2007,0,1,0,0,0,1,0,0
166,3.78,White,1,Houston,2007,0,1,0,0,0,1,0,0
167,2.84,White,1,Houston,2007,1,1,0,0,0,1,0,0
156,3.33,White,0,Houston,2007,1,1,0,0,0,1,0,0
163,3.13,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.81,White,1,Houston,2007,1,1,0,0,0,1,0,0
160,3.04,White,1,Houston,2007,0,1,0,0,0,1,0,0
161,3.95,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.02,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.03, ,1,Houston,2007,0,1,0,0,0,0,1,0
171,2.65,White,1,Houston,2007,0,1,0,0,0,1,0,0
173,2.33,White,1,Houston,2007,1,1,0,0,0,1,0,0
164,3.9, ,1,Houston,2007,0,1,0,0,0,0,1,0
159,3.8,White,1,Houston,2007,0,1,0,0,0,1,0,0
164,3.49,White,1,Houston,2007,0,1,0,0,0,1,0,0
162,3.63,White,1,Houston,2007,1,1,0,0,0,1,0,0
158,3.96,White,1,Houston,2007,0,1,0,0,0,1,0,0
155,3.76,White,1,Houston,2007,0,1,0,0,0,1,0,0
159,3.59,Black,0,Houston,2007,0,1,1,0,0,0,0,1
156,3.68,White,0,Houston,2007,1,1,0,0,0,1,0,0
162,3.34,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.32,White,1,Houston,2007,0,1,0,0,0,1,0,0
158,3.77,White,1,Houston,2007,1,1,0,0,0,1,0,0
169,2.34,White,1,Houston,2007,1,1,0,0,0,1,0,0
157,3.85,White,1,Houston,2007,0,1,0,0,0,1,0,0
163,3.2,White,1,Houston,2007,0,1,0,0,0,1,0,0
160,3.63,White,0,Houston,2007,0,1,0,0,0,1,0,0
162,2.82,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.85,White,1,Houston,2007,0,1,0,0,0,1,0,0
158,3.73,White,1,Houston,2007,1,1,0,0,0,1,0,0
166,3.86,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.7,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.74,White,1,Houston,2007,1,1,0,0,0,1,0,0
154,3.3,White,1,Houston,2007,1,0,0,0,0,1,0,0
159,3.58,White,1,Houston,2007,1,1,0,0,0,1,0,0
170,3.31,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.67,White,1,Houston,2007,1,1,0,0,0,1,0,0
161,3.32,White,1,Houston,2007,0,1,0,0,0,1,0,0
163,3.39,White,1,Houston,2007,1,1,0,0,0,1,0,0
163,3.93,White,1,Houston,2007,1,1,0,0,0,1,0,0
148,4,White,1,Houston,2007,0,1,0,0,0,1,0,0
161,3.48, ,1,Houston,2007,1,1,0,0,0,0,1,0
166,3.79,White,1,Houston,2007,1,1,0,0,0,1,0,0
